bugFixingId;bugFixingTs;bugFixingFileChanged;bugInducingId;bugInducingTs;issueId;note
de7e72413b019ff8733ccf79f797905b40730e3f;2014-05-01T03:43:37+0300;core/src/main/java/org/apache/oozie/sla/service/SLAService.java;;;OOZIE-1787;
de7e72413b019ff8733ccf79f797905b40730e3f;2014-05-01T03:43:37+0300;core/src/main/resources/oozie-default.xml;;;OOZIE-1787;Ignored file type
de7e72413b019ff8733ccf79f797905b40730e3f;2014-05-01T03:43:37+0300;release-log.txt;;;OOZIE-1787;Ignored file type
c5566da3741ba79fd8d2c38dd5b85ce877391f26;2014-05-01T03:42:00+0300;release-log.txt;;;OOZIE-1777;Ignored file type
c5566da3741ba79fd8d2c38dd5b85ce877391f26;2014-05-01T03:42:00+0300;sharelib/pig/src/main/java/org/apache/oozie/action/hadoop/PigMain.java;;;OOZIE-1777;No changed lines, only additions
daba7f4b249c1479c471a6bd865e9e2e1f889ada;2014-04-25T03:31:17+0300;client/src/main/java/org/apache/oozie/client/CoordinatorJob.java;;;OOZIE-1748;
daba7f4b249c1479c471a6bd865e9e2e1f889ada;2014-04-25T03:31:17+0300;core/src/main/java/org/apache/oozie/command/coord/CoordSubmitXCommand.java;;;OOZIE-1748;No changed lines, only additions
f9176a01be214ecf6409e239f76806ed01be179d;2014-04-25T00:42:10+0300;client/src/main/java/org/apache/oozie/cli/OozieCLI.java;;;OOZIE-1737;
f9176a01be214ecf6409e239f76806ed01be179d;2014-04-25T00:42:10+0300;client/src/main/java/org/apache/oozie/client/OozieClient.java;;;OOZIE-1737;
f9176a01be214ecf6409e239f76806ed01be179d;2014-04-25T00:42:10+0300;client/src/main/java/org/apache/oozie/client/rest/RestConstants.java;;;OOZIE-1737;No changed lines, only additions
d77b0d8a768508bd165763e7b132fa4cff5fe260;2014-04-24T22:05:05+0300;core/src/main/java/org/apache/oozie/action/hadoop/JavaActionExecutor.java;;;OOZIE-1794;
d77b0d8a768508bd165763e7b132fa4cff5fe260;2014-04-24T22:05:05+0300;core/src/test/java/org/apache/oozie/action/hadoop/TestJavaActionExecutor.java;;;OOZIE-1794;
d77b0d8a768508bd165763e7b132fa4cff5fe260;2014-04-24T22:05:05+0300;docs/src/site/twiki/WorkflowFunctionalSpec.twiki;;;OOZIE-1794;Ignored file type
eed805ec3c704252472dd945fe02d067df42e1a3;2014-04-24T19:43:37+0300;examples/src/main/apps/hcatalog/README;;;OOZIE-1799;Ignored file type
eed805ec3c704252472dd945fe02d067df42e1a3;2014-04-24T19:43:37+0300;examples/src/main/apps/hcatalog/job.properties;;;OOZIE-1799;Ignored file type
eed805ec3c704252472dd945fe02d067df42e1a3;2014-04-24T19:43:37+0300;examples/src/main/apps/hcatalog/job.properties.security;;;OOZIE-1799;Ignored file type
eed805ec3c704252472dd945fe02d067df42e1a3;2014-04-24T19:43:37+0300;examples/src/main/apps/hcatalog/workflow.xml;;;OOZIE-1799;Ignored file type
eed805ec3c704252472dd945fe02d067df42e1a3;2014-04-24T19:43:37+0300;examples/src/main/apps/hcatalog/workflow.xml.security;;;OOZIE-1799;Ignored file type
6e9486bf63aca631e7ae9b0295585c6f3f65df0a;2014-04-24T01:01:14+0300;client/src/main/java/org/apache/oozie/cli/OozieCLI.java;;;OOZIE-1768;No changed lines, only additions
5afd961d9d4500517a8955a2ca3ad6bf39dc8b87;2014-04-24T00:47:31+0300;client/src/main/java/org/apache/oozie/client/OozieClient.java;;;OOZIE-1754;No changed lines, only additions
aff5941f4d5724dbc07ed0629db03e6a9ff9a62d;2014-04-23T20:03:16+0300;client/src/main/java/org/apache/oozie/cli/OozieCLI.java;;;OOZIE-1785;No changed lines, only additions
14599a0a5c6cde5209b5f99574d65860dd9bffef;2014-04-23T19:45:09+0300;core/src/main/java/org/apache/oozie/CoordinatorJobBean.java;;;OOZIE-1527;
14599a0a5c6cde5209b5f99574d65860dd9bffef;2014-04-23T19:45:09+0300;core/src/main/java/org/apache/oozie/command/coord/CoordMaterializeTransitionXCommand.java;;;OOZIE-1527;
14599a0a5c6cde5209b5f99574d65860dd9bffef;2014-04-23T19:45:09+0300;core/src/main/java/org/apache/oozie/executor/jpa/CoordJobQueryExecutor.java;;;OOZIE-1527;
14599a0a5c6cde5209b5f99574d65860dd9bffef;2014-04-23T19:45:09+0300;core/src/main/java/org/apache/oozie/executor/jpa/CoordJobsToBeMaterializedJPAExecutor.java;;;OOZIE-1527;
14599a0a5c6cde5209b5f99574d65860dd9bffef;2014-04-23T19:45:09+0300;core/src/main/java/org/apache/oozie/service/CoordMaterializeTriggerService.java;;;OOZIE-1527;
14599a0a5c6cde5209b5f99574d65860dd9bffef;2014-04-23T19:45:09+0300;core/src/main/resources/oozie-default.xml;;;OOZIE-1527;Ignored file type
14599a0a5c6cde5209b5f99574d65860dd9bffef;2014-04-23T19:45:09+0300;core/src/test/java/org/apache/oozie/command/coord/TestCoordMaterializeTransitionXCommand.java;;;OOZIE-1527;
14599a0a5c6cde5209b5f99574d65860dd9bffef;2014-04-23T19:45:09+0300;core/src/test/java/org/apache/oozie/executor/jpa/TestCoordJobsToBeMaterializedJPAExecutor.java;;;OOZIE-1527;No changed lines, only additions
c707867b75319cf2a3209ed7f664e78fde75541d;2014-04-22T02:57:05+0300;client/src/main/java/org/apache/oozie/cli/OozieCLI.java;;;OOZIE-1797;
c707867b75319cf2a3209ed7f664e78fde75541d;2014-04-22T02:57:05+0300;core/src/main/java/org/apache/oozie/DagEngine.java;;;OOZIE-1797;
c707867b75319cf2a3209ed7f664e78fde75541d;2014-04-22T02:57:05+0300;core/src/main/java/org/apache/oozie/servlet/BaseJobServlet.java;;;OOZIE-1797;
c707867b75319cf2a3209ed7f664e78fde75541d;2014-04-22T02:57:05+0300;core/src/test/java/org/apache/oozie/command/wf/TestReRunXCommand.java;;;OOZIE-1797;
c707867b75319cf2a3209ed7f664e78fde75541d;2014-04-22T02:57:05+0300;core/src/test/java/org/apache/oozie/servlet/TestV0JobServlet.java;;;OOZIE-1797;
c707867b75319cf2a3209ed7f664e78fde75541d;2014-04-22T02:57:05+0300;docs/src/site/twiki/DG_WorkflowReRun.twiki;;;OOZIE-1797;Ignored file type
c707867b75319cf2a3209ed7f664e78fde75541d;2014-04-22T02:57:05+0300;release-log.txt;;;OOZIE-1797;Ignored file type
cc4b4398f279777662ed59f7cde7abb50c12ccb2;2014-04-16T20:15:18+0300;client/src/main/java/org/apache/oozie/cli/OozieCLI.java;;;OOZIE-1769;
cc4b4398f279777662ed59f7cde7abb50c12ccb2;2014-04-16T20:15:18+0300;client/src/main/java/org/apache/oozie/client/OozieClient.java;;;OOZIE-1769;No changed lines, only additions
d750451bc2dc3ed22af2537b2cc4f9994b110df5;2014-04-16T20:00:52+0300;core/src/main/java/org/apache/oozie/service/StatusTransitService.java;;;OOZIE-1796;No changed lines, only additions
e7bf02a8fcb800f15efe95ee0292e9329a90d8a9;2014-04-16T02:01:55+0300;release-log.txt;;;OOZIE-1781;Ignored file type
e7bf02a8fcb800f15efe95ee0292e9329a90d8a9;2014-04-16T02:01:55+0300;webapp/src/main/webapp/oozie-console.js;;;OOZIE-1781;Ignored file type
1e0ed571f72348fb47b96dd93f6f35c1a09dcb3f;2014-04-15T20:48:08+0300;core/src/main/java/org/apache/oozie/command/bundle/BundleKillXCommand.java;;;OOZIE-1792;
1e0ed571f72348fb47b96dd93f6f35c1a09dcb3f;2014-04-15T20:48:08+0300;release-log.txt;;;OOZIE-1792;Ignored file type
f6b3f0e8c38e185b34bc2cd3b4f16533cfa505fc;2014-04-15T20:25:22+0300;core/src/main/java/org/apache/oozie/command/coord/CoordChangeXCommand.java;;;OOZIE-1703;
f6b3f0e8c38e185b34bc2cd3b4f16533cfa505fc;2014-04-15T20:25:22+0300;core/src/test/java/org/apache/oozie/command/coord/TestCoordActionInputCheckXCommand.java;;;OOZIE-1703;
f6b3f0e8c38e185b34bc2cd3b4f16533cfa505fc;2014-04-15T20:25:22+0300;core/src/test/java/org/apache/oozie/command/coord/TestCoordChangeXCommand.java;;;OOZIE-1703;
f6b3f0e8c38e185b34bc2cd3b4f16533cfa505fc;2014-04-15T20:25:22+0300;core/src/test/java/org/apache/oozie/test/XDataTestCase.java;;;OOZIE-1703;
f6b3f0e8c38e185b34bc2cd3b4f16533cfa505fc;2014-04-15T20:25:22+0300;docs/src/site/twiki/DG_CommandLineTool.twiki;;;OOZIE-1703;Ignored file type
f6b3f0e8c38e185b34bc2cd3b4f16533cfa505fc;2014-04-15T20:25:22+0300;release-log.txt;;;OOZIE-1703;Ignored file type
8856762147ab203871626385853c516e0a5b9a94;2014-04-14T22:01:56+0300;core/src/main/java/org/apache/oozie/WorkflowJobBean.java;;;OOZIE-1719;
8856762147ab203871626385853c516e0a5b9a94;2014-04-14T22:01:56+0300;core/src/main/java/org/apache/oozie/executor/jpa/WorkflowsJobGetJPAExecutor.java;;;OOZIE-1719;
8856762147ab203871626385853c516e0a5b9a94;2014-04-14T22:01:56+0300;core/src/test/java/org/apache/oozie/executor/jpa/TestWorkflowsJobGetJPAExecutor.java;;;OOZIE-1719;
8856762147ab203871626385853c516e0a5b9a94;2014-04-14T22:01:56+0300;release-log.txt;;;OOZIE-1719;Ignored file type
0050d03ebb7c51b2792106bbc632ea48442bb3a6;2014-04-11T20:47:59+0300;core/src/main/java/org/apache/oozie/executor/jpa/BulkJPAExecutor.java;;;OOZIE-1773;
0050d03ebb7c51b2792106bbc632ea48442bb3a6;2014-04-11T20:47:59+0300;core/src/test/java/org/apache/oozie/executor/jpa/TestBulkMonitorJPAExecutor.java;;;OOZIE-1773;
0050d03ebb7c51b2792106bbc632ea48442bb3a6;2014-04-11T20:47:59+0300;release-log.txt;;;OOZIE-1773;Ignored file type
6143d949c46d9f84691ededd9bb152ba4a8ea603;2014-04-11T20:28:30+0300;release-log.txt;;;OOZIE-1774;Ignored file type
6143d949c46d9f84691ededd9bb152ba4a8ea603;2014-04-11T20:28:30+0300;webapp/src/main/webapp/console/sla/js/oozie-sla-table.js;;;OOZIE-1774;Ignored file type
ff9e43fa8612f4d099c45518e0f553595e7e0671;2014-04-10T18:18:58+0300;client/src/main/java/org/apache/oozie/cli/OozieCLI.java;;;OOZIE-1754;
ff9e43fa8612f4d099c45518e0f553595e7e0671;2014-04-10T18:18:58+0300;client/src/main/java/org/apache/oozie/client/OozieClient.java;;;OOZIE-1754;
ff9e43fa8612f4d099c45518e0f553595e7e0671;2014-04-10T18:18:58+0300;core/src/main/java/org/apache/oozie/CoordinatorEngine.java;;;OOZIE-1754;
