bugFixingId;bugFixingTs;bugFixingFileChanged;bugInducingId;bugInducingTs;bugFixingCommitMessage;note
e86b96d45cc7af706a0e0f5bd1bf36d760266c8e;2015-04-27T09:40:06+0000;sharelib/oozie/src/main/java/org/apache/oozie/action/hadoop/LauncherMapper.java;;;oozie-2129 duplicate child jobs per instance - fixed job failure;No changed lines, only additions
44af3a3cbeacd2d5cc602a39556c53c375f4747b;2015-04-27T08:49:11+0000;sharelib/oozie/src/main/java/org/apache/oozie/action/hadoop/ShellMain.java;a1859cf148cf3b0fa00da1727a6e927d5b928262;2011-12-09T08:14:59+0000;oozie-2129 fixed build failure;
6aefbc710d28adbe82347dde9d17694f7dd6c753;2015-04-25T00:42:08+0000;core/src/main/java/org/apache/oozie/coord/CoordUtils.java;0f4b0181bc8bdac4696bce2bde854b332bb02d80;2015-02-20T23:01:19+0000;oozie-2214 fix test case testcoordrerunxcommand.testcoordrerundateneg (ryota);
6aefbc710d28adbe82347dde9d17694f7dd6c753;2015-04-25T00:42:08+0000;release-log.txt;;;oozie-2214 fix test case testcoordrerunxcommand.testcoordrerundateneg (ryota);Ignored file type
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/AG_HadoopConfiguration.twiki;6b605db0517e0df7e8e28c730e880dcdcd698940;2012-03-09T05:07:17+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/AG_Install.twiki;d8f0a5104981611ff021e9a61854f3bdc33897d5;2014-10-30T17:41:59+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/AG_Monitoring.twiki;8367900baf07705ec24e45e31a43c268c312bf14;2011-09-02T00:31:31+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/BundleFunctionalSpec.twiki;8fe64dd5f7eee581a69a8e3f14b0185990a3765e;2011-09-02T00:38:40+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/CoordinatorFunctionalSpec.twiki;f25fe9bd0fcd46d67d2c18775089eceedce0a1bc;2013-10-07T23:25:17+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/DG_CommandLineTool.twiki;c6afe1c1135f01f6d8ffb45311a6cf0679503220;2015-02-03T20:06:36+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/DG_CustomActionExecutor.twiki;8367900baf07705ec24e45e31a43c268c312bf14;2011-09-02T00:31:31+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/DG_EmailActionExtension.twiki;1c4d0e3a3eff3a808831a2ca10667d2582eac4a7;2011-09-02T00:41:23+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/DG_Examples.twiki;00278303e6c3caa4e3bf04cb79e595f3790f81d4;2011-09-02T00:33:05+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/DG_Hive2ActionExtension.twiki;e332299dc86298e5f6e457f12cc089c354d8db3f;2014-09-11T20:10:16+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/DG_JMSNotifications.twiki;03f52148617b8442562accebe5bb033bef9a9594;2013-07-12T14:49:22+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/DG_QuickStart.twiki;35f3dd01cc5b191f2e0980297807237568920b20;2011-09-02T00:32:23+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/DG_SLAMonitoring.twiki;03f52148617b8442562accebe5bb033bef9a9594;2013-07-12T14:49:22+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/DG_ShellActionExtension.twiki;a1859cf148cf3b0fa00da1727a6e927d5b928262;2011-12-09T08:14:59+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/DG_SqoopActionExtension.twiki;2bbdc03ae6063f2a61ce4508fcc7d92bbf9264f4;2012-10-04T03:45:33+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/ENG_Building.twiki;8367900baf07705ec24e45e31a43c268c312bf14;2011-09-02T00:31:31+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/ENG_Custom_Authentication.twiki;bdb2612e9c104b2804ec625ec7bc9f3ebf212d83;2012-03-29T00:20:24+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/ENG_MiniOozie.twiki;;;oozie-2188 fix typos in twiki documentation;No changed lines, only additions
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/WebServicesAPI.twiki;c6afe1c1135f01f6d8ffb45311a6cf0679503220;2015-02-03T20:06:36+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;docs/src/site/twiki/WorkflowFunctionalSpec.twiki;90c0685746f6115db9accdc05d80a099e116e873;2014-09-16T18:07:30+0000;oozie-2188 fix typos in twiki documentation;
2bce9e8f64b259f52401453463f8e0b0f985c558;2015-04-01T19:32:13+0000;release-log.txt;;;oozie-2188 fix typos in twiki documentation;Ignored file type
086945b0b3378d8400c6f856a6ab43bf33e194c0;2015-03-18T06:37:36+0000;docs/src/site/twiki/WorkflowFunctionalSpec.twiki;8367900baf07705ec24e45e31a43c268c312bf14;2011-09-02T00:31:31+0000;oozie-2169 fix return type for fs:dirsize, fs:filesize and fs:blocksize in wf spec;
086945b0b3378d8400c6f856a6ab43bf33e194c0;2015-03-18T06:37:36+0000;release-log.txt;;;oozie-2169 fix return type for fs:dirsize, fs:filesize and fs:blocksize in wf spec;Ignored file type
a04a62b66f1ff9193b5b2d55e7c8c04877dc4bb7;2015-01-28T17:50:12+0000;core/src/test/java/org/apache/oozie/service/TestLiteWorkflowAppService.java;;;oozie-2122 fix test case failure of testliteworkflowappservice (ryota);No changed lines, only additions
a04a62b66f1ff9193b5b2d55e7c8c04877dc4bb7;2015-01-28T17:50:12+0000;release-log.txt;;;oozie-2122 fix test case failure of testliteworkflowappservice (ryota);Ignored file type
83527ebe6a51a92eb7608f2e4941bc8e07ebf803;2015-01-21T19:38:26+0000;pom.xml;;;amendment patch for oozie-1730;No changed lines, only additions
83527ebe6a51a92eb7608f2e4941bc8e07ebf803;2015-01-21T19:38:26+0000;sharelib/hcatalog/pom.xml;;;amendment patch for oozie-1730;No changed lines, only additions
83527ebe6a51a92eb7608f2e4941bc8e07ebf803;2015-01-21T19:38:26+0000;sharelib/hive/pom.xml;;;amendment patch for oozie-1730;No changed lines, only additions
83527ebe6a51a92eb7608f2e4941bc8e07ebf803;2015-01-21T19:38:26+0000;sharelib/spark/pom.xml;;;amendment patch for oozie-1730;No changed lines, only additions
98ac2ae8b76bcaadfb828ea712eca172f96e1ef2;2014-12-12T06:08:51+0000;core/src/main/java/org/apache/oozie/LocalOozieClientCoord.java;;;oozie-2028 coord action rerun with -failed option should rerun existing workflow with rerun_fail_nodes=true (jaydeepvishwakarma via shwethags) -fixed tests;No changed lines, only additions
98ac2ae8b76bcaadfb828ea712eca172f96e1ef2;2014-12-12T06:08:51+0000;core/src/test/java/org/apache/oozie/command/coord/TestCoordActionInputCheckXCommand.java;c67b29f670635fc67c152de5feff8112f8fb025b;2013-09-08T02:47:39+0000;oozie-2028 coord action rerun with -failed option should rerun existing workflow with rerun_fail_nodes=true (jaydeepvishwakarma via shwethags) -fixed tests;
98ac2ae8b76bcaadfb828ea712eca172f96e1ef2;2014-12-12T06:08:51+0000;core/src/test/java/org/apache/oozie/test/XDataTestCase.java;b92508ff529c6596da0ca7f0d1ea96c0fc281988;2011-09-02T00:35:28+0000;oozie-2028 coord action rerun with -failed option should rerun existing workflow with rerun_fail_nodes=true (jaydeepvishwakarma via shwethags) -fixed tests;
53ad772907dc11153d4a7b812a2c0fcb83634432;2014-11-12T00:39:01+0000;core/src/main/java/org/apache/oozie/service/ShareLibService.java;b5d409e635dccef2dcf8f1137e754deb20f31461;2014-11-10T22:27:11+0000;amendment patch oozie-1973 concurrentmodificationexception in sharelib service;
e6eec244ed2676190e347bd4687f8712ad11ba90;2014-11-11T23:34:13+0000;distro/src/main/tomcat/ssl-server.xml;62c65c2dc7a105a130aede7d1b9496294b19abf8;2014-10-24T17:48:51+0000;amendment patch for oozie-2034;
9f48c1e4177396b4ec21b33ff058b73790ebccb3;2014-11-05T06:24:32+0000;core/src/main/resources/oozie-default.xml;e00411a6f67f0aee5c8f0172ef3baab16345ce20;2014-09-22T18:37:49+0000;amendment patch for oozie-1932 services should load callablequeueservice after memorylocksservice;
9ad5416cca7f36247bfd9ae1b9aed33c4661adda;2014-10-10T09:42:14+0000;core/src/main/java/org/apache/oozie/sla/SLACalculatorMemory.java;c67b29f670635fc67c152de5feff8112f8fb025b;2013-09-08T02:47:39+0000;oozie-2026 fix synchronization in slacalculatormemory.addjobstatus to avoid duplicated sla message (ryota);
9ad5416cca7f36247bfd9ae1b9aed33c4661adda;2014-10-10T09:42:14+0000;release-log.txt;;;oozie-2026 fix synchronization in slacalculatormemory.addjobstatus to avoid duplicated sla message (ryota);Ignored file type
45d6979531ef37c96d3f20d6ba382aaa983c6129;2014-09-12T21:44:29+0000;core/src/test/java/org/apache/oozie/test/XTestCase.java;e332299dc86298e5f6e457f12cc089c354d8db3f;2014-09-11T20:10:16+0000;oozie-1457 amendment, fixing testcase issue with minihs2;
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/AppType.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/BuildInfo.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/cli/CLIParser.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/cli/OozieCLI.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/cli/OozieCLIException.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/AuthOozieClient.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/BulkResponse.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/BundleJob.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/CoordinatorAction.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/CoordinatorJob.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/JMSConnectionInfo.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/JMSConnectionInfoWrapper.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/Job.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/OozieClient.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/OozieClientException.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/SLAEvent.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/WorkflowAction.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/WorkflowJob.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/XOozieClient.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/event/Event.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/event/JobEvent.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/event/SLAEvent.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/event/jms/JMSHeaderConstants.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/event/jms/JMSMessagingUtils.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/event/jms/JSONMessageDeserializer.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/event/jms/MessageDeserializer.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/event/message/CoordinatorActionMessage.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/event/message/EventMessage.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/event/message/JobMessage.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/event/message/SLAMessage.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/event/message/WorkflowJobMessage.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/rest/JsonTags.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/rest/JsonToBean.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/rest/JsonUtils.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/main/java/org/apache/oozie/client/rest/RestConstants.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/test/java/org/apache/oozie/cli/TestCLIParser.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/test/java/org/apache/oozie/cli/TestOozieCLIMethods.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/test/java/org/apache/oozie/cli/TestValidation.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/test/java/org/apache/oozie/client/rest/TestJsonToBean.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;client/src/test/java/org/apache/oozie/client/rest/TestJsonUtils.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/BaseEngine.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/BaseEngineException.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/BinaryBlob.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/BulkResponseInfo.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/BundleActionBean.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/BundleEngine.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/BundleEngineException.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/BundleJobBean.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/BundleJobInfo.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/CoordinatorActionBean.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/CoordinatorActionInfo.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/CoordinatorEngine.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/CoordinatorEngineException.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/CoordinatorJobBean.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/CoordinatorJobInfo.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/DagELFunctions.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/DagEngine.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/DagEngineException.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/ErrorCode.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/FaultInjection.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/LocalOozieClient.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/LocalOozieClientCoord.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/SLAEventBean.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/StringBlob.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/WorkflowActionBean.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/WorkflowJobBean.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/WorkflowsInfo.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/XException.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/action/ActionExecutor.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/action/ActionExecutorException.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/action/control/ControlNodeActionExecutor.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/action/control/EndActionExecutor.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/action/control/ForkActionExecutor.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/action/control/JoinActionExecutor.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/action/control/KillActionExecutor.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/action/control/StartActionExecutor.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/action/decision/DecisionActionExecutor.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
ec41c735c9d7469f142fe2a102f7817f944a4aff;2014-09-02T18:53:24+0000;core/src/main/java/org/apache/oozie/action/email/EmailActionExecutor.java;;;oozie-1966 fix headers in java code (shwethags via rkanter);No changed lines, only additions
